Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
Logging to ./a2c_eth_env_tensorboard/A2C_13
TensorBoard logging active.
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 0.7200976 -1.       ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 0.7943183 -1.       ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.03085753 -0.16183253]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [ 0.31231493 -0.16399764]
Current state: {'len_attacker_forking': 1, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Adopt 0 blocks, pure_action: [-1. -1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 0.64326626 -0.894663  ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Adopt 0 blocks, pure_action: [-1.        -0.6489035]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [0.06275697 0.09772322]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [1.         0.21042095]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Adopt 0 blocks, pure_action: [-1.  1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.20534442 -0.1430042 ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [0.8814978 0.9967313]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [ 0.01888134 -1.        ]
Current state: {'len_attacker_forking': 1, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1. -1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1. -1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [ 0.16711213 -1.        ]
Current state: {'len_attacker_forking': 1, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 0.5880904 -1.       ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1. -1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [ 0.11144641 -1.        ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1.        -0.7700278]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1.         -0.83482045]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Adopt 0 blocks, pure_action: [-0.8331189 -1.       ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.41014025 -1.        ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Adopt 0 blocks, pure_action: [-0.77397716 -0.7280148 ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1. -1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 0.5135567 -0.5582446]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1.         -0.54356015]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Adopt 0 blocks, pure_action: [-0.59733343 -0.5578538 ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Adopt 0 blocks, pure_action: [-1.          0.26297814]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1.         -0.56895477]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1. -1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.2701253  -0.33436963]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Adopt 0 blocks, pure_action: [-0.5689837 -1.       ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [1.        0.4530604]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [1.         0.01637775]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.47558972 -1.        ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1.         -0.08013096]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1. -1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [1.         0.12683618]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 0.7436957 -0.6588782]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.34561586 -0.66642123]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Adopt 0 blocks, pure_action: [-0.88394177 -0.53392154]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [ 0.09569998 -1.        ]
Current state: {'len_attacker_forking': 1, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.06355029 -1.        ]
Current state: {'len_attacker_forking': 1, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [0.16036646 0.54021704]
Current state: {'len_attacker_forking': 2, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.08948869 -0.8130591 ]
Current state: {'len_attacker_forking': 2, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.3780123  -0.18158305]
Current state: {'len_attacker_forking': 2, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1.        -0.8105482]
Current state: {'len_attacker_forking': 1, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [0.4596048 1.       ]
Current state: {'len_attacker_forking': 1, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 1, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1.         -0.37563407]
Current state: {'len_attacker_forking': 1, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 1, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [1. 1.]
Current state: {'len_attacker_forking': 1, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 1, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [0.7860904 0.5973884]
Current state: {'len_attacker_forking': 1, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 1, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1. -1.]
Current state: {'len_attacker_forking': 1, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 1, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [0.05272689 0.36345804]
Current state: {'len_attacker_forking': 2, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 1, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [0.38009638 1.        ]
Current state: {'len_attacker_forking': 3, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 1, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.40008336 -0.8873774 ]
Current state: {'len_attacker_forking': 3, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 1, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 0.8472204 -1.       ]
Current state: {'len_attacker_forking': 1, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 2, 0, 0, 0, 0])}, action: Override, pure_action: [ 1. -1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 2, 0, 0, 0])}, action: Override, pure_action: [ 1. -1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 2, 0, 0, 0])}, action: Override, pure_action: [1. 1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 2, 0, 0, 0])}, action: Override, pure_action: [ 1. -1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 2, 0, 0, 0])}, action: Override, pure_action: [ 0.75993526 -0.9200566 ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 2, 0, 0, 0])}, action: Override, pure_action: [ 0.76977503 -0.5911925 ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 2, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [ 0.47543904 -1.        ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 2, 0, 0, 0])}, action: Match, pure_action: [-0.4650993 -1.       ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 2, 0, 0, 0])}, action: Adopt 0 blocks, pure_action: [-0.57249534 -1.        ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 0.56631756 -0.8048667 ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.01189917 -1.        ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.25005168  1.        ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1.         -0.49458078]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.3628472 -1.       ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.3160777  -0.32735533]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [1.        0.3281818]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.42368752 -1.        ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1. -1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Adopt 0 blocks, pure_action: [-0.73713636 -1.        ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 0.857955 -1.      ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.2195154 -1.       ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.39815426 -1.        ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.41130096 -1.        ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 0.86138463 -0.00331199]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 0.56267    -0.30656654]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 0.56845754 -0.4241191 ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Adopt 0 blocks, pure_action: [-0.8100857 -1.       ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1.         -0.38743365]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [0.3989374  0.12394577]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [1.        0.6993048]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [ 0.39013118 -1.        ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 2, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [0.39386618 0.04999566]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 3, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 0.9368037 -0.9295445]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 3, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.22227031  0.9754023 ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 3, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [ 0.09748608 -0.34368125]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 4, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Adopt 0 blocks, pure_action: [-1. -1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [0.76963437 0.18925911]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1. -1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [ 0.09869878 -1.        ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Adopt 0 blocks, pure_action: [-0.888484  1.      ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Match, pure_action: [-0.05181557  0.6812174 ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1.         -0.25782344]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Adopt 0 blocks, pure_action: [-1.  1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [ 0.10384011 -1.        ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [0.71397865 0.48364967]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 1, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [ 0.18776414 -0.67306745]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 2, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 1. -1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 2, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Mine 0 blocks, pure_action: [ 0.36063746 -1.        ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 3, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Adopt 0 blocks, pure_action: [-1. -1.]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [0.7042303 0.5203083]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 0.8052869 -1.       ]
Current state: {'len_attacker_forking': 0, 'len_honest_forking': 0, 'forking_status': 0, 'advantage': 0, 'special_block': 0, 'uncle': array([0, 0, 0, 0, 0, 0])}, action: Override, pure_action: [ 0.72988236 -0.03698036]
